id,customer_id,merchant_id,status,created_at,updated_at
635,128,95,shipped,2012-03-19 04:54:40 UTC,2012-03-19 04:54:40 UTC
636,128,48,shipped,2012-03-14 19:54:40 UTC,2012-03-14 19:54:40 UTC
637,128,95,shipped,2012-03-18 21:54:40 UTC,2012-03-18 21:54:40 UTC
638,128,24,shipped,2012-03-10 00:54:40 UTC,2012-03-10 00:54:40 UTC
639,130,48,shipped,2012-03-15 02:54:40 UTC,2012-03-15 02:54:40 UTC
640,130,22,shipped,2012-03-22 02:54:40 UTC,2012-03-22 02:54:40 UTC
641,130,5,shipped,2012-03-15 08:54:40 UTC,2012-03-15 08:54:40 UTC
642,130,14,shipped,2012-03-26 22:54:40 UTC,2012-03-26 22:54:40 UTC
643,130,19,shipped,2012-03-09 05:54:40 UTC,2012-03-09 05:54:40 UTC
644,130,95,shipped,2012-03-25 05:54:40 UTC,2012-03-25 05:54:40 UTC
645,130,13,shipped,2012-03-07 01:54:40 UTC,2012-03-07 01:54:40 UTC
646,130,78,shipped,2012-03-09 02:54:40 UTC,2012-03-09 02:54:40 UTC
647,131,69,shipped,2012-03-14 09:54:40 UTC,2012-03-14 09:54:40 UTC
648,131,78,shipped,2012-03-15 00:54:40 UTC,2012-03-15 00:54:40 UTC
649,131,50,shipped,2012-03-17 02:54:40 UTC,2012-03-17 02:54:40 UTC
650,131,59,shipped,2012-03-18 03:54:41 UTC,2012-03-18 03:54:41 UTC
651,131,48,shipped,2012-03-12 23:54:41 UTC,2012-03-12 23:54:41 UTC
652,132,12,shipped,2012-03-25 06:54:41 UTC,2012-03-25 06:54:41 UTC
653,132,95,shipped,2012-03-25 17:54:41 UTC,2012-03-25 17:54:41 UTC
654,132,81,shipped,2012-03-19 09:54:41 UTC,2012-03-19 09:54:41 UTC
655,132,6,shipped,2012-03-27 12:54:41 UTC,2012-03-27 12:54:41 UTC
656,132,100,shipped,2012-03-15 04:54:41 UTC,2012-03-15 04:54:41 UTC
657,132,28,shipped,2012-03-19 05:54:41 UTC,2012-03-19 05:54:41 UTC
658,132,8,shipped,2012-03-13 20:54:41 UTC,2012-03-13 20:54:41 UTC
659,133,94,shipped,2012-03-17 02:54:41 UTC,2012-03-17 02:54:41 UTC
660,133,58,shipped,2012-03-13 00:54:41 UTC,2012-03-13 00:54:41 UTC
661,133,84,shipped,2012-03-22 18:54:41 UTC,2012-03-22 18:54:41 UTC
662,133,97,shipped,2012-03-19 16:54:41 UTC,2012-03-19 16:54:41 UTC
663,133,45,shipped,2012-03-25 07:54:41 UTC,2012-03-25 07:54:41 UTC
664,133,81,shipped,2012-03-08 09:54:41 UTC,2012-03-08 09:54:41 UTC
665,133,49,shipped,2012-03-19 11:54:41 UTC,2012-03-19 11:54:41 UTC
666,133,31,shipped,2012-03-20 00:54:41 UTC,2012-03-20 00:54:41 UTC
667,134,4,shipped,2012-03-19 01:54:41 UTC,2012-03-19 01:54:41 UTC
668,134,73,shipped,2012-03-18 22:54:41 UTC,2012-03-18 22:54:41 UTC
669,134,13,shipped,2012-03-23 00:54:41 UTC,2012-03-23 00:54:41 UTC
670,134,11,shipped,2012-03-13 22:54:41 UTC,2012-03-13 22:54:41 UTC
671,134,98,shipped,2012-03-24 15:54:41 UTC,2012-03-24 15:54:41 UTC
672,134,21,shipped,2012-03-10 04:54:41 UTC,2012-03-10 04:54:41 UTC
673,134,39,shipped,2012-03-08 18:54:42 UTC,2012-03-08 18:54:42 UTC
674,134,18,shipped,2012-03-19 19:54:42 UTC,2012-03-19 19:54:42 UTC
675,135,49,shipped,2012-03-23 12:54:42 UTC,2012-03-23 12:54:42 UTC
676,135,33,shipped,2012-03-12 20:54:42 UTC,2012-03-12 20:54:42 UTC
677,135,27,shipped,2012-03-12 05:54:42 UTC,2012-03-12 05:54:42 UTC
678,136,79,shipped,2012-03-27 08:54:42 UTC,2012-03-27 08:54:42 UTC
679,137,90,shipped,2012-03-09 18:54:42 UTC,2012-03-09 18:54:42 UTC
680,137,51,shipped,2012-03-19 19:54:42 UTC,2012-03-19 19:54:42 UTC
681,137,96,shipped,2012-03-19 08:54:42 UTC,2012-03-19 08:54:42 UTC
682,137,31,shipped,2012-03-23 20:54:42 UTC,2012-03-23 20:54:42 UTC
683,137,24,shipped,2012-03-11 01:54:42 UTC,2012-03-11 01:54:42 UTC
684,137,26,shipped,2012-03-21 03:54:42 UTC,2012-03-21 03:54:42 UTC
685,137,32,shipped,2012-03-09 12:54:42 UTC,2012-03-09 12:54:42 UTC
686,137,75,shipped,2012-03-13 21:54:42 UTC,2012-03-13 21:54:42 UTC
687,137,25,shipped,2012-03-23 08:54:42 UTC,2012-03-23 08:54:42 UTC
688,137,11,shipped,2012-03-12 22:54:42 UTC,2012-03-12 22:54:42 UTC
689,138,74,shipped,2012-03-07 06:54:42 UTC,2012-03-07 06:54:42 UTC
690,138,56,shipped,2012-03-18 11:54:42 UTC,2012-03-18 11:54:42 UTC
691,139,39,shipped,2012-03-17 14:54:42 UTC,2012-03-17 14:54:42 UTC
692,139,67,shipped,2012-03-19 21:54:42 UTC,2012-03-19 21:54:42 UTC
693,139,86,shipped,2012-03-16 03:54:42 UTC,2012-03-16 03:54:42 UTC
694,139,92,shipped,2012-03-22 02:54:43 UTC,2012-03-22 02:54:43 UTC
695,139,6,shipped,2012-03-07 01:54:43 UTC,2012-03-07 01:54:43 UTC
696,139,35,shipped,2012-03-20 10:54:43 UTC,2012-03-20 10:54:43 UTC
697,139,66,shipped,2012-03-13 12:54:43 UTC,2012-03-13 12:54:43 UTC
698,140,29,shipped,2012-03-09 11:54:43 UTC,2012-03-09 11:54:43 UTC
699,140,61,shipped,2012-03-09 06:54:43 UTC,2012-03-09 06:54:43 UTC
700,140,23,shipped,2012-03-22 13:54:43 UTC,2012-03-22 13:54:43 UTC
701,140,5,shipped,2012-03-19 08:54:43 UTC,2012-03-19 08:54:43 UTC
702,140,11,shipped,2012-03-07 10:54:43 UTC,2012-03-07 10:54:43 UTC
703,140,54,shipped,2012-03-27 01:54:43 UTC,2012-03-27 01:54:43 UTC
704,140,79,shipped,2012-03-12 10:54:43 UTC,2012-03-12 10:54:43 UTC
705,140,80,shipped,2012-03-10 05:54:43 UTC,2012-03-10 05:54:43 UTC
706,140,68,shipped,2012-03-09 00:54:43 UTC,2012-03-09 00:54:43 UTC
707,141,96,shipped,2012-03-21 16:54:43 UTC,2012-03-21 16:54:43 UTC
708,141,28,shipped,2012-03-13 06:54:43 UTC,2012-03-13 06:54:43 UTC
709,141,78,shipped,2012-03-06 23:54:43 UTC,2012-03-06 23:54:43 UTC
710,141,98,shipped,2012-03-27 09:54:43 UTC,2012-03-27 09:54:43 UTC
711,141,50,shipped,2012-03-10 15:54:43 UTC,2012-03-10 15:54:43 UTC
712,141,61,shipped,2012-03-18 01:54:43 UTC,2012-03-18 01:54:43 UTC
713,142,73,shipped,2012-03-19 13:54:43 UTC,2012-03-19 13:54:43 UTC
714,142,100,shipped,2012-03-13 17:54:43 UTC,2012-03-13 17:54:43 UTC
715,142,87,shipped,2012-03-10 01:54:43 UTC,2012-03-10 01:54:43 UTC
716,142,27,shipped,2012-03-20 01:54:43 UTC,2012-03-20 01:54:43 UTC
717,142,6,shipped,2012-03-10 10:54:43 UTC,2012-03-10 10:54:43 UTC
718,142,26,shipped,2012-03-10 22:54:44 UTC,2012-03-10 22:54:44 UTC
719,142,25,shipped,2012-03-23 16:54:44 UTC,2012-03-23 16:54:44 UTC
720,142,42,shipped,2012-03-22 15:54:44 UTC,2012-03-22 15:54:44 UTC
721,143,97,shipped,2012-03-18 12:54:44 UTC,2012-03-18 12:54:44 UTC
722,143,40,shipped,2012-03-20 03:54:44 UTC,2012-03-20 03:54:44 UTC
723,143,17,shipped,2012-03-20 16:54:44 UTC,2012-03-20 16:54:44 UTC
724,143,83,shipped,2012-03-16 01:54:44 UTC,2012-03-16 01:54:44 UTC
725,143,35,shipped,2012-03-20 02:54:44 UTC,2012-03-20 02:54:44 UTC
726,143,61,shipped,2012-03-25 20:54:44 UTC,2012-03-25 20:54:44 UTC
727,143,76,shipped,2012-03-23 09:54:44 UTC,2012-03-23 09:54:44 UTC
728,143,58,shipped,2012-03-25 22:54:44 UTC,2012-03-25 22:54:44 UTC
729,143,21,shipped,2012-03-07 19:54:44 UTC,2012-03-07 19:54:44 UTC
730,144,25,shipped,2012-03-26 10:54:44 UTC,2012-03-26 10:54:44 UTC
731,144,56,shipped,2012-03-20 00:54:44 UTC,2012-03-20 00:54:44 UTC
732,145,86,shipped,2012-03-10 16:54:44 UTC,2012-03-10 16:54:44 UTC
733,145,27,shipped,2012-03-14 21:54:44 UTC,2012-03-14 21:54:44 UTC
734,145,57,shipped,2012-03-11 13:54:44 UTC,2012-03-11 13:54:44 UTC
735,145,83,shipped,2012-03-10 05:54:44 UTC,2012-03-10 05:54:44 UTC
736,145,9,shipped,2012-03-17 05:54:44 UTC,2012-03-17 05:54:44 UTC
737,145,54,shipped,2012-03-24 16:54:44 UTC,2012-03-24 16:54:44 UTC
738,145,28,shipped,2012-03-14 12:54:44 UTC,2012-03-14 12:54:44 UTC
739,145,27,shipped,2012-03-23 01:54:44 UTC,2012-03-23 01:54:44 UTC
740,145,46,shipped,2012-03-09 00:54:44 UTC,2012-03-09 00:54:44 UTC
741,145,99,shipped,2012-03-17 10:54:45 UTC,2012-03-17 10:54:45 UTC
742,146,64,shipped,2012-03-20 14:54:45 UTC,2012-03-20 14:54:45 UTC
743,146,36,shipped,2012-03-11 15:54:45 UTC,2012-03-11 15:54:45 UTC
744,146,25,shipped,2012-03-19 22:54:45 UTC,2012-03-19 22:54:45 UTC
745,146,10,shipped,2012-03-06 21:54:45 UTC,2012-03-06 21:54:45 UTC
746,146,15,shipped,2012-03-24 08:54:45 UTC,2012-03-24 08:54:45 UTC
747,146,79,shipped,2012-03-09 21:54:45 UTC,2012-03-09 21:54:45 UTC
748,146,27,shipped,2012-03-18 13:54:45 UTC,2012-03-18 13:54:45 UTC
749,146,26,shipped,2012-03-24 17:54:45 UTC,2012-03-24 17:54:45 UTC
750,146,55,shipped,2012-03-23 23:54:45 UTC,2012-03-23 23:54:45 UTC
751,147,59,shipped,2012-03-25 16:54:45 UTC,2012-03-25 16:54:45 UTC
752,147,19,shipped,2012-03-08 20:54:45 UTC,2012-03-08 20:54:45 UTC
753,147,58,shipped,2012-03-12 18:54:45 UTC,2012-03-12 18:54:45 UTC
754,147,58,shipped,2012-03-23 08:54:45 UTC,2012-03-23 08:54:45 UTC
755,147,41,shipped,2012-03-12 12:54:45 UTC,2012-03-12 12:54:45 UTC
756,147,86,shipped,2012-03-17 13:54:45 UTC,2012-03-17 13:54:45 UTC
757,147,69,shipped,2012-03-15 01:54:45 UTC,2012-03-15 01:54:45 UTC
758,147,52,shipped,2012-03-22 22:54:45 UTC,2012-03-22 22:54:45 UTC
759,148,20,shipped,2012-03-18 15:54:45 UTC,2012-03-18 15:54:45 UTC
760,148,98,shipped,2012-03-17 00:54:45 UTC,2012-03-17 00:54:45 UTC
761,148,90,shipped,2012-03-18 17:54:46 UTC,2012-03-18 17:54:46 UTC
762,148,53,shipped,2012-03-23 20:54:46 UTC,2012-03-23 20:54:46 UTC
763,149,77,shipped,2012-03-11 05:54:46 UTC,2012-03-11 05:54:46 UTC
764,149,59,shipped,2012-03-14 09:54:46 UTC,2012-03-14 09:54:46 UTC
765,149,91,shipped,2012-03-23 19:54:46 UTC,2012-03-23 19:54:46 UTC
766,150,56,shipped,2012-03-16 07:54:46 UTC,2012-03-16 07:54:46 UTC
767,150,98,shipped,2012-03-21 14:54:46 UTC,2012-03-21 14:54:46 UTC
768,150,15,shipped,2012-03-09 01:54:46 UTC,2012-03-09 01:54:46 UTC
769,150,8,shipped,2012-03-07 10:54:46 UTC,2012-03-07 10:54:46 UTC
770,150,95,shipped,2012-03-25 01:54:46 UTC,2012-03-25 01:54:46 UTC
771,151,85,shipped,2012-03-20 20:54:46 UTC,2012-03-20 20:54:46 UTC
772,151,28,shipped,2012-03-18 11:54:46 UTC,2012-03-18 11:54:46 UTC
773,151,84,shipped,2012-03-22 18:54:46 UTC,2012-03-22 18:54:46 UTC
774,151,3,shipped,2012-03-18 00:54:46 UTC,2012-03-18 00:54:46 UTC
775,151,14,shipped,2012-03-07 10:54:46 UTC,2012-03-07 10:54:46 UTC
776,151,29,shipped,2012-03-23 16:54:46 UTC,2012-03-23 16:54:46 UTC
777,153,97,shipped,2012-03-25 03:54:46 UTC,2012-03-25 03:54:46 UTC
778,153,71,shipped,2012-03-09 06:54:46 UTC,2012-03-09 06:54:46 UTC
779,153,9,shipped,2012-03-15 20:54:46 UTC,2012-03-15 20:54:46 UTC
780,153,62,shipped,2012-03-25 06:54:47 UTC,2012-03-25 06:54:47 UTC
781,154,88,shipped,2012-03-12 22:54:47 UTC,2012-03-12 22:54:47 UTC
782,154,49,shipped,2012-03-22 08:54:47 UTC,2012-03-22 08:54:47 UTC
783,154,78,shipped,2012-03-27 02:54:47 UTC,2012-03-27 02:54:47 UTC
784,154,87,shipped,2012-03-26 15:54:47 UTC,2012-03-26 15:54:47 UTC
785,154,24,shipped,2012-03-23 01:54:47 UTC,2012-03-23 01:54:47 UTC
786,154,45,shipped,2012-03-09 05:54:47 UTC,2012-03-09 05:54:47 UTC
787,154,14,shipped,2012-03-19 11:54:47 UTC,2012-03-19 11:54:47 UTC
788,155,36,shipped,2012-03-26 02:54:47 UTC,2012-03-26 02:54:47 UTC
789,155,76,shipped,2012-03-21 05:54:47 UTC,2012-03-21 05:54:47 UTC
790,155,32,shipped,2012-03-22 18:54:47 UTC,2012-03-22 18:54:47 UTC
791,155,98,shipped,2012-03-18 20:54:47 UTC,2012-03-18 20:54:47 UTC
792,155,69,shipped,2012-03-21 10:54:47 UTC,2012-03-21 10:54:47 UTC
793,155,78,shipped,2012-03-26 05:54:47 UTC,2012-03-26 05:54:47 UTC
794,155,39,shipped,2012-03-26 18:54:47 UTC,2012-03-26 18:54:47 UTC
795,155,62,shipped,2012-03-13 20:54:47 UTC,2012-03-13 20:54:47 UTC
796,155,79,shipped,2012-03-27 03:54:47 UTC,2012-03-27 03:54:47 UTC
797,155,36,shipped,2012-03-08 23:54:47 UTC,2012-03-08 23:54:47 UTC
798,156,43,shipped,2012-03-27 05:54:47 UTC,2012-03-27 05:54:47 UTC
799,156,26,shipped,2012-03-27 03:54:47 UTC,2012-03-27 03:54:47 UTC
800,156,86,shipped,2012-03-22 11:54:48 UTC,2012-03-22 11:54:48 UTC
801,156,13,shipped,2012-03-26 01:54:48 UTC,2012-03-26 01:54:48 UTC
802,156,88,shipped,2012-03-06 16:54:48 UTC,2012-03-06 16:54:48 UTC
803,156,70,shipped,2012-03-17 13:54:48 UTC,2012-03-17 13:54:48 UTC
804,156,44,shipped,2012-03-27 07:54:48 UTC,2012-03-27 07:54:48 UTC
805,156,1,shipped,2012-03-20 23:54:48 UTC,2012-03-20 23:54:48 UTC
806,156,67,shipped,2012-03-13 10:54:48 UTC,2012-03-13 10:54:48 UTC
807,156,83,shipped,2012-03-13 08:54:48 UTC,2012-03-13 08:54:48 UTC
808,157,86,shipped,2012-03-24 20:54:48 UTC,2012-03-24 20:54:48 UTC
809,157,89,shipped,2012-03-20 06:54:48 UTC,2012-03-20 06:54:48 UTC
810,157,51,shipped,2012-03-15 04:54:48 UTC,2012-03-15 04:54:48 UTC
811,157,67,shipped,2012-03-21 06:54:48 UTC,2012-03-21 06:54:48 UTC
812,157,55,shipped,2012-03-08 15:54:48 UTC,2012-03-08 15:54:48 UTC
813,158,45,shipped,2012-03-14 02:54:48 UTC,2012-03-14 02:54:48 UTC
814,158,41,shipped,2012-03-15 22:54:48 UTC,2012-03-15 22:54:48 UTC
815,158,26,shipped,2012-03-17 17:54:48 UTC,2012-03-17 17:54:48 UTC
816,158,49,shipped,2012-03-11 11:54:48 UTC,2012-03-11 11:54:48 UTC
817,158,22,shipped,2012-03-08 01:54:48 UTC,2012-03-08 01:54:48 UTC
818,158,56,shipped,2012-03-19 11:54:48 UTC,2012-03-19 11:54:48 UTC
819,158,24,shipped,2012-03-26 19:54:49 UTC,2012-03-26 19:54:49 UTC
820,158,40,shipped,2012-03-08 23:54:49 UTC,2012-03-08 23:54:49 UTC
821,158,39,shipped,2012-03-21 19:54:49 UTC,2012-03-21 19:54:49 UTC
822,159,76,shipped,2012-03-26 09:54:49 UTC,2012-03-26 09:54:49 UTC
823,159,67,shipped,2012-03-25 21:54:49 UTC,2012-03-25 21:54:49 UTC
824,159,5,shipped,2012-03-07 00:54:49 UTC,2012-03-07 00:54:49 UTC
825,159,14,shipped,2012-03-16 06:54:49 UTC,2012-03-16 06:54:49 UTC
826,160,27,shipped,2012-03-24 02:54:49 UTC,2012-03-24 02:54:49 UTC
827,160,61,shipped,2012-03-10 08:54:49 UTC,2012-03-10 08:54:49 UTC
828,160,73,shipped,2012-03-19 19:54:49 UTC,2012-03-19 19:54:49 UTC
829,160,91,shipped,2012-03-21 17:54:49 UTC,2012-03-21 17:54:49 UTC
830,160,61,shipped,2012-03-25 20:54:49 UTC,2012-03-25 20:54:49 UTC
831,160,50,shipped,2012-03-16 04:54:49 UTC,2012-03-16 04:54:49 UTC
832,161,92,shipped,2012-03-07 19:54:49 UTC,2012-03-07 19:54:49 UTC
833,161,96,shipped,2012-03-08 19:54:49 UTC,2012-03-08 19:54:49 UTC
834,161,65,shipped,2012-03-15 00:54:49 UTC,2012-03-15 00:54:49 UTC
835,161,96,shipped,2012-03-19 14:54:49 UTC,2012-03-19 14:54:49 UTC
836,161,54,shipped,2012-03-13 17:54:49 UTC,2012-03-13 17:54:49 UTC
837,161,8,shipped,2012-03-23 14:54:49 UTC,2012-03-23 14:54:49 UTC
838,162,36,shipped,2012-03-13 01:54:49 UTC,2012-03-13 01:54:49 UTC
839,162,71,shipped,2012-03-17 13:54:49 UTC,2012-03-17 13:54:49 UTC
840,162,11,shipped,2012-03-22 16:54:50 UTC,2012-03-22 16:54:50 UTC
841,162,57,shipped,2012-03-27 06:54:50 UTC,2012-03-27 06:54:50 UTC
842,162,47,shipped,2012-03-21 14:54:50 UTC,2012-03-21 14:54:50 UTC
843,162,29,shipped,2012-03-10 14:54:50 UTC,2012-03-10 14:54:50 UTC
844,163,25,shipped,2012-03-22 01:54:50 UTC,2012-03-22 01:54:50 UTC
845,163,62,shipped,2012-03-10 04:54:50 UTC,2012-03-10 04:54:50 UTC
846,163,76,shipped,2012-03-22 21:54:50 UTC,2012-03-22 21:54:50 UTC
847,164,27,shipped,2012-03-21 14:54:50 UTC,2012-03-21 14:54:50 UTC
848,164,47,shipped,2012-03-11 10:54:50 UTC,2012-03-11 10:54:50 UTC
849,164,89,shipped,2012-03-21 23:54:50 UTC,2012-03-21 23:54:50 UTC
850,164,88,shipped,2012-03-17 05:54:50 UTC,2012-03-17 05:54:50 UTC
851,164,78,shipped,2012-03-12 09:54:50 UTC,2012-03-12 09:54:50 UTC
852,165,79,shipped,2012-03-22 21:54:50 UTC,2012-03-22 21:54:50 UTC
853,165,44,shipped,2012-03-19 16:54:50 UTC,2012-03-19 16:54:50 UTC
854,165,38,shipped,2012-03-07 12:54:50 UTC,2012-03-07 12:54:50 UTC
855,165,51,shipped,2012-03-27 05:54:50 UTC,2012-03-27 05:54:50 UTC
856,165,99,shipped,2012-03-13 07:54:50 UTC,2012-03-13 07:54:50 UTC
857,165,64,shipped,2012-03-25 05:54:50 UTC,2012-03-25 05:54:50 UTC
858,165,87,shipped,2012-03-17 23:54:50 UTC,2012-03-17 23:54:50 UTC
859,165,8,shipped,2012-03-23 10:54:50 UTC,2012-03-23 10:54:50 UTC
860,166,57,shipped,2012-03-17 08:54:50 UTC,2012-03-17 08:54:50 UTC
861,166,37,shipped,2012-03-09 11:54:50 UTC,2012-03-09 11:54:50 UTC
862,166,3,shipped,2012-03-12 19:54:51 UTC,2012-03-12 19:54:51 UTC
863,166,5,shipped,2012-03-06 22:54:51 UTC,2012-03-06 22:54:51 UTC
864,166,94,shipped,2012-03-14 13:54:51 UTC,2012-03-14 13:54:51 UTC
865,167,8,shipped,2012-03-10 01:54:51 UTC,2012-03-10 01:54:51 UTC
866,168,82,shipped,2012-03-19 17:54:51 UTC,2012-03-19 17:54:51 UTC
867,168,24,shipped,2012-03-27 12:54:51 UTC,2012-03-27 12:54:51 UTC
868,168,45,shipped,2012-03-11 19:54:51 UTC,2012-03-11 19:54:51 UTC
869,168,56,shipped,2012-03-18 01:54:51 UTC,2012-03-18 01:54:51 UTC
870,168,81,shipped,2012-03-20 12:54:51 UTC,2012-03-20 12:54:51 UTC
871,168,69,shipped,2012-03-27 07:54:51 UTC,2012-03-27 07:54:51 UTC
872,168,89,shipped,2012-03-10 17:54:51 UTC,2012-03-10 17:54:51 UTC
873,168,81,shipped,2012-03-25 21:54:51 UTC,2012-03-25 21:54:51 UTC
874,168,56,shipped,2012-03-12 20:54:51 UTC,2012-03-12 20:54:51 UTC
875,168,89,shipped,2012-03-23 19:54:51 UTC,2012-03-23 19:54:51 UTC
876,169,100,shipped,2012-03-17 09:54:51 UTC,2012-03-17 09:54:51 UTC
877,169,9,shipped,2012-03-12 19:54:51 UTC,2012-03-12 19:54:51 UTC
878,169,34,shipped,2012-03-21 21:54:51 UTC,2012-03-21 21:54:51 UTC
879,170,94,shipped,2012-03-23 11:54:51 UTC,2012-03-23 11:54:51 UTC
880,170,39,shipped,2012-03-21 22:54:51 UTC,2012-03-21 22:54:51 UTC
881,170,31,shipped,2012-03-19 21:54:51 UTC,2012-03-19 21:54:51 UTC
882,170,1,shipped,2012-03-07 03:54:51 UTC,2012-03-07 03:54:51 UTC
883,170,99,shipped,2012-03-23 08:54:51 UTC,2012-03-23 08:54:51 UTC
884,170,32,shipped,2012-03-10 03:54:51 UTC,2012-03-10 03:54:51 UTC
885,171,91,shipped,2012-03-11 02:54:52 UTC,2012-03-11 02:54:52 UTC
886,171,5,shipped,2012-03-25 17:54:52 UTC,2012-03-25 17:54:52 UTC
887,171,67,shipped,2012-03-20 06:54:52 UTC,2012-03-20 06:54:52 UTC
888,171,16,shipped,2012-03-06 16:54:52 UTC,2012-03-06 16:54:52 UTC
889,171,92,shipped,2012-03-09 03:54:52 UTC,2012-03-09 03:54:52 UTC
890,171,18,shipped,2012-03-16 16:54:52 UTC,2012-03-16 16:54:52 UTC
891,172,62,shipped,2012-03-14 01:54:52 UTC,2012-03-14 01:54:52 UTC
892,172,28,shipped,2012-03-24 14:54:52 UTC,2012-03-24 14:54:52 UTC
893,172,10,shipped,2012-03-25 06:54:52 UTC,2012-03-25 06:54:52 UTC
894,172,59,shipped,2012-03-11 11:54:52 UTC,2012-03-11 11:54:52 UTC
895,172,59,shipped,2012-03-24 01:54:52 UTC,2012-03-24 01:54:52 UTC
896,173,14,shipped,2012-03-15 12:54:52 UTC,2012-03-15 12:54:52 UTC
897,173,57,shipped,2012-03-26 05:54:52 UTC,2012-03-26 05:54:52 UTC
898,174,74,shipped,2012-03-08 16:54:52 UTC,2012-03-08 16:54:52 UTC
899,174,86,shipped,2012-03-09 19:54:52 UTC,2012-03-09 19:54:52 UTC
900,174,18,shipped,2012-03-09 20:54:52 UTC,2012-03-09 20:54:52 UTC
901,174,75,shipped,2012-03-13 05:54:52 UTC,2012-03-13 05:54:52 UTC
902,174,73,shipped,2012-03-23 00:54:52 UTC,2012-03-23 00:54:52 UTC
903,174,90,shipped,2012-03-26 22:54:52 UTC,2012-03-26 22:54:52 UTC
904,174,40,shipped,2012-03-12 00:54:52 UTC,2012-03-12 00:54:52 UTC
905,174,35,shipped,2012-03-08 01:54:52 UTC,2012-03-08 01:54:52 UTC
906,175,96,shipped,2012-03-24 13:54:52 UTC,2012-03-24 13:54:52 UTC
907,175,54,shipped,2012-03-10 14:54:52 UTC,2012-03-10 14:54:52 UTC
908,175,3,shipped,2012-03-19 12:54:53 UTC,2012-03-19 12:54:53 UTC
909,175,36,shipped,2012-03-24 12:54:53 UTC,2012-03-24 12:54:53 UTC
910,175,50,shipped,2012-03-24 04:54:53 UTC,2012-03-24 04:54:53 UTC
911,175,45,shipped,2012-03-19 12:54:53 UTC,2012-03-19 12:54:53 UTC
912,175,49,shipped,2012-03-27 04:54:53 UTC,2012-03-27 04:54:53 UTC
913,175,68,shipped,2012-03-19 05:54:53 UTC,2012-03-19 05:54:53 UTC
914,175,71,shipped,2012-03-08 06:54:53 UTC,2012-03-08 06:54:53 UTC
915,175,83,shipped,2012-03-21 01:54:53 UTC,2012-03-21 01:54:53 UTC
916,176,88,shipped,2012-03-25 11:54:53 UTC,2012-03-25 11:54:53 UTC
917,176,70,shipped,2012-03-27 11:54:53 UTC,2012-03-27 11:54:53 UTC
918,176,26,shipped,2012-03-09 13:54:53 UTC,2012-03-09 13:54:53 UTC
919,176,94,shipped,2012-03-12 06:54:53 UTC,2012-03-12 06:54:53 UTC
920,176,1,shipped,2012-03-26 15:54:53 UTC,2012-03-26 15:54:53 UTC
921,176,61,shipped,2012-03-15 22:54:53 UTC,2012-03-15 22:54:53 UTC
922,176,35,shipped,2012-03-18 03:54:53 UTC,2012-03-18 03:54:53 UTC
923,176,41,shipped,2012-03-24 20:54:53 UTC,2012-03-24 20:54:53 UTC
924,176,37,shipped,2012-03-21 13:54:53 UTC,2012-03-21 13:54:53 UTC
925,177,32,shipped,2012-03-17 19:54:53 UTC,2012-03-17 19:54:53 UTC
926,177,81,shipped,2012-03-27 02:54:53 UTC,2012-03-27 02:54:53 UTC
927,177,56,shipped,2012-03-25 04:54:53 UTC,2012-03-25 04:54:53 UTC
928,177,55,shipped,2012-03-11 07:54:53 UTC,2012-03-11 07:54:53 UTC
929,178,5,shipped,2012-03-08 02:54:53 UTC,2012-03-08 02:54:53 UTC
930,178,85,shipped,2012-03-17 21:54:53 UTC,2012-03-17 21:54:53 UTC
931,178,86,shipped,2012-03-19 13:54:54 UTC,2012-03-19 13:54:54 UTC
932,178,12,shipped,2012-03-07 03:54:54 UTC,2012-03-07 03:54:54 UTC
933,178,46,shipped,2012-03-10 16:54:54 UTC,2012-03-10 16:54:54 UTC
934,178,95,shipped,2012-03-07 14:54:54 UTC,2012-03-07 14:54:54 UTC
935,178,51,shipped,2012-03-20 21:54:54 UTC,2012-03-20 21:54:54 UTC
936,178,90,shipped,2012-03-27 00:54:54 UTC,2012-03-27 00:54:54 UTC
937,178,73,shipped,2012-03-19 06:54:54 UTC,2012-03-19 06:54:54 UTC
938,178,59,shipped,2012-03-20 07:54:54 UTC,2012-03-20 07:54:54 UTC
939,179,50,shipped,2012-03-17 08:54:54 UTC,2012-03-17 08:54:54 UTC
940,179,93,shipped,2012-03-13 19:54:54 UTC,2012-03-13 19:54:54 UTC
941,180,58,shipped,2012-03-24 20:54:54 UTC,2012-03-24 20:54:54 UTC
942,180,6,shipped,2012-03-24 07:54:54 UTC,2012-03-24 07:54:54 UTC
943,180,17,shipped,2012-03-09 09:54:54 UTC,2012-03-09 09:54:54 UTC
944,184,48,shipped,2012-03-07 06:54:54 UTC,2012-03-07 06:54:54 UTC
945,184,100,shipped,2012-03-26 14:54:54 UTC,2012-03-26 14:54:54 UTC
946,184,71,shipped,2012-03-15 11:54:54 UTC,2012-03-15 11:54:54 UTC
947,184,88,shipped,2012-03-25 05:54:54 UTC,2012-03-25 05:54:54 UTC
948,184,34,shipped,2012-03-08 01:54:54 UTC,2012-03-08 01:54:54 UTC
949,184,39,shipped,2012-03-21 14:54:54 UTC,2012-03-21 14:54:54 UTC
950,184,48,shipped,2012-03-09 10:54:54 UTC,2012-03-09 10:54:54 UTC
951,184,87,shipped,2012-03-19 15:54:55 UTC,2012-03-19 15:54:55 UTC
